processed_feature_name,mean_abs_shap,max_abs_shap,mean_signed_shap,shap_model_count,feature_name_clean,feature_family,nonzero_train_percent,importance_rank
num__recent_icu_admission_90d_flag,6.454146372571953e-05,0.00012908292745143906,-2.404257634687371e-07,2,recent_icu_admission_90d_flag,prior_utilisation,100.0,1123
num__num_unique_services,6.391314141657708e-05,0.00012782628283315416,3.266981129038574e-06,2,num_unique_services,demographic_admin,100.0,1124
num__rapid_recurrent_readmission_pattern_flag,6.36686731132371e-05,9.6429321274627e-05,1.1544586229412471e-05,2,rapid_recurrent_readmission_pattern_flag,other,100.0,1125
num__previous_long_los_flag,6.321556965239662e-05,7.675292727071792e-05,-3.269807125702811e-06,2,previous_long_los_flag,prior_utilisation,100.0,1126
num__systolic_bp_arterial_vital_min_value,6.13800141257042e-05,6.338340107370987e-05,-3.245790034285308e-06,2,systolic_bp_arterial_vital_min_value,lab_vital_hourly,0.018293957767091786,1127
num__previous_icu_admissions_60d,6.110483829851489e-05,0.00012220967659702978,-2.4513863664383406e-06,2,previous_icu_admissions_60d,prior_utilisation,100.0,1128
num__systolic_bp_arterial_72h_std,6.057784490498982e-05,6.316733353496134e-05,1.1188688112843414e-06,2,systolic_bp_arterial_72h_std,lab_vital_hourly,2.003972402257997,1129
num__smi_home_discharge_no_followup_flag,6.045118994843325e-05,6.443825259339064e-05,2.075874164279025e-05,2,smi_home_discharge_no_followup_flag,psychiatric_history,0.007317583106836714,1130
num__num_continuous_infusion_events,5.977521576795753e-05,6.093990812530793e-05,2.5080175823037502e-05,2,num_continuous_infusion_events,medication_emar_pharmacy,100.0,1131
num__had_mood_stabiliser_order,5.8475993798439644e-05,0.00010216540977125987,1.0773742416778414e-05,2,had_mood_stabiliser_order,poe_late_order_pathway,100.0,1132
cat__race_HISPANIC/LATINO - PUERTO RICAN,5.7743468571742265e-05,0.00011548693714348453,1.7221777481328636e-06,2,race_HISPANIC/LATINO - PUERTO RICAN,demographic_admin,100.0,1133
num__late_order_type_diversity_x_low_aftercare_flag,5.7666588543331596e-05,8.835987682687119e-05,1.098941362880153e-05,2,late_order_type_diversity_x_low_aftercare_flag,discharge_aftercare,100.0,1134
num__sodium_lab_first_24h_max_missing,5.7520991850140016e-05,0.00011504198370028003,-2.7996617790663076e-05,2,sodium_lab_first_24h_max_missing,lab_vital_hourly,0.04495086765628267,1135
num__discharged_to_residential_care_flag,5.542826693272218e-05,0.00011085653386544436,9.618383955967147e-06,2,discharged_to_residential_care_flag,discharge_aftercare,100.0,1136
num__has_stimulant_related_disorder,5.484149369294755e-05,0.0001096829873858951,2.334597047592979e-05,2,has_stimulant_related_disorder,psychiatric_history,100.0,1137
num__had_sliding_scale_order,5.3667357762646344e-05,9.51589026954025e-05,4.2925690502669555e-06,2,had_sliding_scale_order,poe_late_order_pathway,100.0,1138
cat__last_icu_careunit_Medical Intensive Care Unit (MICU),5.3633095376426354e-05,0.00010726619075285271,-1.5099948541319463e-05,2,last_icu_careunit_Medical Intensive Care Unit (MICU),icu_care,100.0,1139
num__emar_had_infusion_administration,5.356557801325405e-05,0.0001071311560265081,-1.030181522932383e-05,2,emar_had_infusion_administration,medication_emar_pharmacy,100.0,1140
num__psychosis_and_previous_psych_365d,5.207611693916596e-05,7.447570734081763e-05,5.936266607773222e-06,2,psychosis_and_previous_psych_365d,prior_utilisation,100.0,1141
cat__drg_severity_category_Extreme,5.203476012628526e-05,6.0758298786822706e-05,-1.3581303568521246e-05,2,drg_severity_category_Extreme,medical_comorbidity,100.0,1142
num__no_psychotropic_discharge_med_in_psychosis_flag,5.1923125283792615e-05,0.00010384625056758523,-6.2116537264955696e-06,2,no_psychotropic_discharge_med_in_psychosis_flag,psychiatric_history,100.0,1143
cat__icu_type_Surgical/Trauma ICU,5.178158308004693e-05,6.833524585301453e-05,-6.029281418255043e-06,2,icu_type_Surgical/Trauma ICU,icu_care,100.0,1144
cat__total_diagnosis_burden_category_0-5,5.084969961899333e-05,0.00010169939923798665,-2.1144487618585117e-05,2,total_diagnosis_burden_category_0-5,other,100.0,1145
num__mood_stabiliser_antipsychotic_combination,5.070397968456483e-05,0.00010140795936912966,-3.793354515255475e-07,2,mood_stabiliser_antipsychotic_combination,psychiatric_history,100.0,1146
num__previous_ed_visits_7d,5.0473809985903215e-05,8.334698213730007e-05,-3.142773944341311e-07,2,previous_ed_visits_7d,prior_utilisation,100.0,1147
num__psych_and_medical_comorbidity_flag,5.0103313697036356e-05,0.00010020662739407271,1.1212623576284386e-05,2,psych_and_medical_comorbidity_flag,psychiatric_history,100.0,1148
num__num_vital_types_measured,4.969310975866392e-05,9.938621951732785e-05,-2.3419874196406454e-05,2,num_vital_types_measured,lab_vital_hourly,100.0,1149
num__high_care_team_touchpoints_near_discharge_flag,4.8436120706074817e-05,9.687224141214963e-05,-9.172739209232857e-06,2,high_care_team_touchpoints_near_discharge_flag,discharge_aftercare,100.0,1150
num__quiet_risk_flag,4.74426073295683e-05,9.48852146591366e-05,1.9832413479872017e-05,2,quiet_risk_flag,other,100.0,1151
num__high_physical_transfer_burden,4.7349782107630745e-05,9.469956421526149e-05,-1.5469056961592287e-05,2,high_physical_transfer_burden,demographic_admin,100.0,1152
num__num_distinct_organisms,4.6615466669096494e-05,6.308083290946553e-05,-6.204125764186498e-06,2,num_distinct_organisms,other,100.0,1153
num__late_psychotropic_change_flag,4.6369547971994416e-05,9.273909594398883e-05,1.3669229632452721e-06,2,late_psychotropic_change_flag,psychiatric_history,100.0,1154
num__late_psych_safety_without_followup_flag,4.600223110173829e-05,9.200446220347658e-05,-4.07586298933893e-07,2,late_psych_safety_without_followup_flag,psychiatric_history,100.0,1155
num__increasing_admission_frequency_flag,4.4546645030196e-05,8.9093290060392e-05,2.493613704004386e-07,2,increasing_admission_frequency_flag,other,100.0,1156
num__previous_3plus_total_admissions_365d,4.451571184047852e-05,8.903142368095704e-05,1.878817542144754e-05,2,previous_3plus_total_admissions_365d,prior_utilisation,100.0,1157
num__systolic_bp_arterial_vital_relative_range,4.356902116578841e-05,5.1052422350039706e-05,-1.2117725750339079e-05,2,systolic_bp_arterial_vital_relative_range,lab_vital_hourly,2.208342044741794,1158
num__self_harm_and_previous_psych_90d,4.302025748273442e-05,8.604051496546884e-05,3.0755476949340165e-06,2,self_harm_and_previous_psych_90d,prior_utilisation,0.009931005644992682,1159
cat__insurance_grouped_Medicare,4.237758342816861e-05,8.475516685633722e-05,2.0970079073840843e-05,2,insurance_grouped_Medicare,demographic_admin,100.0,1160
num__glucose_lab_first_72h_mean_missing,4.21126181271682e-05,8.42252362543364e-05,-9.664707864280805e-06,2,glucose_lab_first_72h_mean_missing,lab_vital_hourly,100.0,1161
num__late_imaging_orders_last_6h,4.131184323341586e-05,8.262368646683171e-05,-6.844504696346121e-06,2,late_imaging_orders_last_6h,poe_late_order_pathway,100.0,1162
num__psychosis_with_late_safety_order_flag,4.08620978368462e-05,5.349628918338567e-05,3.5524728975746135e-05,2,psychosis_with_late_safety_order_flag,psychiatric_history,100.0,1163
num__older_medical_complexity_home_discharge_flag,4.011330518820551e-05,5.6546602505403476e-05,-2.1593611275617427e-06,2,older_medical_complexity_home_discharge_flag,discharge_aftercare,100.0,1164
cat__procedure_burden_category_0 procedures,3.9268361682815056e-05,7.853672336563011e-05,-7.252933774517837e-06,2,procedure_burden_category_0 procedures,medical_comorbidity,100.0,1165
cat__language_Spanish,3.890717925969511e-05,7.781435851939023e-05,1.6188928384508472e-06,2,language_Spanish,demographic_admin,100.0,1166
num__home_discharge_and_late_orders_flag,3.809541158261709e-05,7.619082316523418e-05,1.241921927430667e-05,2,home_discharge_and_late_orders_flag,discharge_aftercare,100.0,1167
num__wbc_lab_severe_abnormal,3.78018983025718e-05,3.884553140903068e-05,7.985841475629543e-06,2,wbc_lab_severe_abnormal,lab_vital_hourly,26.33964039305875,1168
cat__procedure_burden_category_3+ procedures,3.68659094942489e-05,7.37318189884978e-05,1.2191286840594255e-06,2,procedure_burden_category_3+ procedures,medical_comorbidity,100.0,1169
num__impaired_orientation_flag,3.668024805029761e-05,4.433290450833738e-05,-6.88078757240735e-06,2,impaired_orientation_flag,other,100.0,1170
num__has_any_psych_medication,3.665678377728909e-05,7.331356755457819e-05,-6.354428023769287e-06,2,has_any_psych_medication,psychiatric_history,100.0,1171
cat__admission_location_grouped_Internal transfer involving psych,3.6544480189439834e-05,7.308896037887967e-05,6.6021046333997776e-06,2,admission_location_grouped_Internal transfer involving psych,psychiatric_history,100.0,1172
cat__first_icu_careunit_Medical Intensive Care Unit (MICU),3.6362307582749054e-05,7.272461516549811e-05,-1.4229922271624673e-05,2,first_icu_careunit_Medical Intensive Care Unit (MICU),icu_care,100.0,1173
num__elixhauser_diabetes_complicated,3.509756788844243e-05,7.019513577688485e-05,6.72965398962333e-08,2,elixhauser_diabetes_complicated,medical_comorbidity,100.0,1174
cat__first_icu_careunit_Surgical Intensive Care Unit (SICU),3.486770947347395e-05,6.97354189469479e-05,-1.3888174180465285e-05,2,first_icu_careunit_Surgical Intensive Care Unit (SICU),icu_care,100.0,1175
cat__hospital_los_category_0-1 days,3.429249026409551e-05,6.858498052819102e-05,-4.469447042357944e-06,2,hospital_los_category_0-1 days,demographic_admin,100.0,1176
num__previous_admission_within_27_33d_flag,3.2253993679186464e-05,4.7067653213161975e-05,1.021448867991887e-05,2,previous_admission_within_27_33d_flag,prior_utilisation,100.0,1177
num__previous_icu_admissions_30d,3.1178454718171766e-05,6.235690943634353e-05,3.1683132835895106e-06,2,previous_icu_admissions_30d,prior_utilisation,100.0,1178
num__safety_orders_without_prior_readmission_history_flag,3.0501570676424124e-05,3.6105620209418335e-05,-6.355661216576573e-06,2,safety_orders_without_prior_readmission_history_flag,prior_utilisation,8.592933305456826,1179
num__systolic_bp_noninvasive_abnormal_anytime_flag,2.9635790473286572e-05,3.133239847322655e-05,4.842189596710034e-06,2,systolic_bp_noninvasive_abnormal_anytime_flag,lab_vital_hourly,1.1995609450135898,1180
num__prolonged_icu_stay_7plus_days,2.9139989420126274e-05,5.827997884025255e-05,1.1968445847533602e-05,2,prolonged_icu_stay_7plus_days,icu_care,100.0,1181
num__glucose_lab_severe_abnormal,2.9110632910530507e-05,3.486879722913727e-05,2.218133575990736e-06,2,glucose_lab_severe_abnormal,lab_vital_hourly,100.0,1182
cat__language_English,2.8601035078751088e-05,3.603216464398429e-05,-3.005511941603181e-06,2,language_English,demographic_admin,100.0,1183
num__previous_icu_admissions_14d,2.828167453117203e-05,5.656334906234406e-05,1.3666271115653217e-05,2,previous_icu_admissions_14d,prior_utilisation,100.0,1184
num__elixhauser_renal_failure,2.8196438506711274e-05,5.639287701342255e-05,4.4717476157529745e-06,2,elixhauser_renal_failure,medical_comorbidity,100.0,1185
num__obesity_flag,2.7938577733301086e-05,5.587715546660217e-05,1.8464877810662065e-08,2,obesity_flag,other,100.0,1186
num__num_hospital_observation_hcpcs_events,2.7906960952256194e-05,5.581392190451239e-05,2.012000889225834e-06,2,num_hospital_observation_hcpcs_events,poe_late_order_pathway,100.0,1187
num__emar_complete_dose_not_given_count,2.713829599088058e-05,5.427659198176116e-05,-1.0234191449853824e-06,2,emar_complete_dose_not_given_count,medication_emar_pharmacy,100.0,1188
num__transfer_from_snf_flag,2.6309437209766666e-05,5.261887441953333e-05,-2.188560869565433e-08,2,transfer_from_snf_flag,discharge_aftercare,0.5289567217227681,1189
cat__language_Russian,2.5634050017210458e-05,5.1268100034420916e-05,1.3921052153575547e-05,2,language_Russian,demographic_admin,100.0,1190
num__systolic_bp_arterial_abnormal_anytime_flag,2.479058733997759e-05,2.7991918614134192e-05,-8.857310216782528e-07,2,systolic_bp_arterial_abnormal_anytime_flag,lab_vital_hourly,1.7457662554881872,1191
num__high_drg_mortality,2.4339280571439303e-05,4.867856114287861e-05,-6.0150327954033855e-06,2,high_drg_mortality,medical_comorbidity,100.0,1192
cat__last_icu_careunit_Cardiac Vascular Intensive Care Unit (CVICU),2.3940598404228904e-05,4.788119680845781e-05,3.176986331108723e-06,2,last_icu_careunit_Cardiac Vascular Intensive Care Unit (CVICU),icu_care,100.0,1193
num__low_order_activity_with_prior_psych_365d_flag,2.3685235646553338e-05,4.7370471293106675e-05,-6.703302233290742e-07,2,low_order_activity_with_prior_psych_365d_flag,prior_utilisation,100.0,1194
num__psychosis_on_current_and_previous_admission_flag,2.3534480025170568e-05,2.5214449926965333e-05,6.681933030268285e-06,2,psychosis_on_current_and_previous_admission_flag,prior_utilisation,100.0,1195
num__had_service_transfer,2.3346286746923413e-05,4.6692573493846826e-05,3.3486073168723985e-06,2,had_service_transfer,demographic_admin,100.0,1196
num__recent_icu_admission_365d_flag,2.293961006216705e-05,4.58792201243341e-05,-1.7304910215898417e-06,2,recent_icu_admission_365d_flag,prior_utilisation,100.0,1197
num__late_medication_change_without_followup_flag,2.241160473204218e-05,4.482320946408436e-05,-1.3997805581311695e-06,2,late_medication_change_without_followup_flag,discharge_aftercare,100.0,1198
num__num_stopped_procedureevents,2.1948904107367518e-05,2.3422506274073385e-05,-5.894677074007913e-07,2,num_stopped_procedureevents,medical_comorbidity,100.0,1199
cat__drg_severity_category_No DRG record,2.1752286556875333e-05,4.3504573113750666e-05,8.357612273357518e-07,2,drg_severity_category_No DRG record,medical_comorbidity,100.0,1200
num__psychosis_home_discharge_no_followup_flag,2.0472250039904864e-05,4.094450007980973e-05,-1.7883073761496078e-06,2,psychosis_home_discharge_no_followup_flag,psychiatric_history,100.0,1201
num__num_patient_may_take_own_med_orders,2.0296138245612383e-05,4.0592276491224766e-05,-1.2211910416226601e-06,2,num_patient_may_take_own_med_orders,poe_late_order_pathway,100.0,1202
num__previous_admission_had_late_orders,1.9436136426520534e-05,3.887227285304107e-05,4.103299033886287e-06,2,previous_admission_had_late_orders,prior_utilisation,100.0,1203
num__hemoglobin_lab_severe_abnormal,1.8648210360958485e-05,2.4516653191470568e-05,5.6393848294708975e-06,2,hemoglobin_lab_severe_abnormal,lab_vital_hourly,100.0,1204
num__has_microbiology_test,1.783456900739111e-05,3.566913801478222e-05,-6.673366442555562e-06,2,has_microbiology_test,other,100.0,1205
num__days_since_previous_icu_admission_missing,1.7364047904790918e-05,3.4728095809581836e-05,3.546045865850201e-06,2,days_since_previous_icu_admission_missing,prior_utilisation,100.0,1206
num__glucose_lab_first_24h_max_missing,1.702711428947189e-05,3.405422857894378e-05,-7.818794940677577e-06,2,glucose_lab_first_24h_max_missing,lab_vital_hourly,100.0,1207
num__previous_icu_admissions_180d,1.5571511539747007e-05,3.1143023079494014e-05,6.272547580010723e-06,2,previous_icu_admissions_180d,prior_utilisation,100.0,1208
num__platelet_lab_severe_abnormal,1.530766712676268e-05,3.061533425352536e-05,2.571378900029231e-06,2,platelet_lab_severe_abnormal,lab_vital_hourly,100.0,1209
num__had_icu_stay,1.5283270040267073e-05,3.056654008053415e-05,-7.0849088367401865e-06,2,had_icu_stay,icu_care,100.0,1210
num__multiple_services,1.4491709467630648e-05,2.8983418935261295e-05,-5.000032856994236e-07,2,multiple_services,demographic_admin,100.0,1211
num__new_mood_stabiliser_started_flag,1.4338563232740853e-05,2.8677126465481706e-05,-3.3378926218574634e-06,2,new_mood_stabiliser_started_flag,medication_emar_pharmacy,100.0,1212
num__medical_complexity_without_psych_history_flag,1.2834682820539456e-05,2.5669365641078912e-05,4.794836172550276e-07,2,medical_complexity_without_psych_history_flag,psychiatric_history,100.0,1213
num__recent_icu_admission_60d_flag,1.2664072528423276e-05,2.532814505684655e-05,-3.5787609249382513e-06,2,recent_icu_admission_60d_flag,prior_utilisation,100.0,1214
num__mean_bp_arterial_abnormal_anytime_flag,1.2605339179572184e-05,2.5210678359144367e-05,-4.910499683319358e-06,2,mean_bp_arterial_abnormal_anytime_flag,other,100.0,1215
num__tachypnoea_indicator,1.1951785381825175e-05,2.390357076365035e-05,7.313402079489606e-07,2,tachypnoea_indicator,other,0.005226845076311938,1216
cat__psych_diagnosis_burden_category_5+ diagnoses,1.1786059985752217e-05,2.3572119971504435e-05,-2.641417893300968e-07,2,psych_diagnosis_burden_category_5+ diagnoses,psychiatric_history,100.0,1217
num__antipsychotic_polypharmacy_3plus,1.1337882824591361e-05,2.2675765649182722e-05,-7.0623354986310005e-06,2,antipsychotic_polypharmacy_3plus,psychiatric_history,100.0,1218
num__prolonged_icu_stay_3plus_days,1.0813559129019268e-05,2.1627118258038536e-05,7.460279221049859e-07,2,prolonged_icu_stay_3plus_days,icu_care,100.0,1219
num__smi_and_high_charlson_flag,1.0793956255240761e-05,2.1587912510481522e-05,-2.222437442224419e-06,2,smi_and_high_charlson_flag,psychiatric_history,0.0846748902362534,1220
num__los_under_2_days,1.0739600838860497e-05,2.1479201677720994e-05,2.3497141228290275e-06,2,los_under_2_days,demographic_admin,100.0,1221
num__tachycardia_indicator,9.851110239667597e-06,1.9702220479335193e-05,-3.6135570036649175e-06,2,tachycardia_indicator,other,1.6004599623667155,1222
num__ed_los_high_x_high_order_activity,8.793115577152189e-06,1.7586231154304377e-05,9.030818773382998e-07,2,ed_los_high_x_high_order_activity,poe_late_order_pathway,100.0,1223
num__drg_code_count,8.506845915690064e-06,1.701369183138013e-05,-6.320271381810016e-07,2,drg_code_count,medical_comorbidity,100.0,1224
num__late_order_activity_x_high_poe_orders,8.235407221945934e-06,1.6470814443891868e-05,1.8794117977449787e-06,2,late_order_activity_x_high_poe_orders,poe_late_order_pathway,100.0,1225
num__ed_to_ward_delay_hours_filled,7.153102827557671e-06,1.4306205655115342e-05,-4.1644080462936825e-06,2,ed_to_ward_delay_hours_filled,demographic_admin,100.0,1226
num__previous_2plus_total_admissions_365d,6.5520180214662105e-06,1.3104036042932421e-05,1.6340247839252697e-06,2,previous_2plus_total_admissions_365d,prior_utilisation,100.0,1227
num__recent_icu_admission_30d_flag,5.032639112219025e-06,1.006527822443805e-05,3.016147256941655e-06,2,recent_icu_admission_30d_flag,prior_utilisation,100.0,1228
num__no_late_orders_but_recent_psych_admission_flag,4.335608889688767e-06,8.671217779377535e-06,7.269793829638512e-07,2,no_late_orders_but_recent_psych_admission_flag,prior_utilisation,100.0,1229
num__had_long_acting_injectable_antipsychotic,4.230324950563345e-06,8.46064990112669e-06,-3.883719959542514e-06,2,had_long_acting_injectable_antipsychotic,psychiatric_history,100.0,1230
cat__admission_location_AMBULATORY SURGERY TRANSFER,0.0,0.0,0.0,2,admission_location_AMBULATORY SURGERY TRANSFER,demographic_admin,100.0,1231
cat__admission_location_INFORMATION NOT AVAILABLE,0.0,0.0,0.0,2,admission_location_INFORMATION NOT AVAILABLE,lab_vital_hourly,100.0,1232
cat__admission_location_INTERNAL TRANSFER TO OR FROM PSYCH,0.0,0.0,0.0,2,admission_location_INTERNAL TRANSFER TO OR FROM PSYCH,psychiatric_history,100.0,1233
cat__admission_location_PACU,0.0,0.0,0.0,2,admission_location_PACU,demographic_admin,100.0,1234
cat__admission_location_grouped_Transfer from skilled nursing facility,0.0,0.0,0.0,2,admission_location_grouped_Transfer from skilled nursing facility,discharge_aftercare,100.0,1235
cat__admission_location_grouped_Unknown,0.0,0.0,0.0,2,admission_location_grouped_Unknown,demographic_admin,100.0,1236
cat__admission_type_AMBULATORY OBSERVATION,0.0,0.0,0.0,2,admission_type_AMBULATORY OBSERVATION,poe_late_order_pathway,100.0,1237
cat__discharge_location_ASSISTED LIVING,0.0,0.0,0.0,2,discharge_location_ASSISTED LIVING,discharge_aftercare,100.0,1238
cat__discharge_location_HEALTHCARE FACILITY,0.0,0.0,0.0,2,discharge_location_HEALTHCARE FACILITY,discharge_aftercare,100.0,1239
cat__discharge_location_grouped_Home,0.0,0.0,0.0,2,discharge_location_grouped_Home,discharge_aftercare,100.0,1240
cat__drg_mortality_category_No DRG record,0.0,0.0,0.0,2,drg_mortality_category_No DRG record,medical_comorbidity,100.0,1241
cat__first_icu_careunit_Cardiac Vascular Intensive Care Unit (CVICU),0.0,0.0,0.0,2,first_icu_careunit_Cardiac Vascular Intensive Care Unit (CVICU),icu_care,100.0,1242
cat__first_icu_careunit_Intensive Care Unit (ICU),0.0,0.0,0.0,2,first_icu_careunit_Intensive Care Unit (ICU),icu_care,100.0,1243
cat__first_icu_careunit_Med/Surg,0.0,0.0,0.0,2,first_icu_careunit_Med/Surg,icu_care,100.0,1244
cat__first_icu_careunit_Medicine,0.0,0.0,0.0,2,first_icu_careunit_Medicine,icu_care,100.0,1245
cat__first_icu_careunit_Neuro Intermediate,0.0,0.0,0.0,2,first_icu_careunit_Neuro Intermediate,icu_care,100.0,1246
cat__first_icu_careunit_Neuro Stepdown,0.0,0.0,0.0,2,first_icu_careunit_Neuro Stepdown,icu_care,100.0,1247
cat__first_icu_careunit_Neuro Surgical Intensive Care Unit (Neuro SICU),0.0,0.0,0.0,2,first_icu_careunit_Neuro Surgical Intensive Care Unit (Neuro SICU),icu_care,100.0,1248
cat__first_icu_careunit_No ICU,0.0,0.0,0.0,2,first_icu_careunit_No ICU,icu_care,100.0,1249
cat__first_icu_careunit_PACU,0.0,0.0,0.0,2,first_icu_careunit_PACU,icu_care,100.0,1250
cat__first_icu_careunit_Surgery/Trauma,0.0,0.0,0.0,2,first_icu_careunit_Surgery/Trauma,icu_care,100.0,1251
cat__first_icu_careunit_Surgery/Vascular/Intermediate,0.0,0.0,0.0,2,first_icu_careunit_Surgery/Vascular/Intermediate,icu_care,100.0,1252
cat__first_icu_careunit_Trauma SICU (TSICU),0.0,0.0,0.0,2,first_icu_careunit_Trauma SICU (TSICU),icu_care,100.0,1253
cat__first_service_CSURG,0.0,0.0,0.0,2,first_service_CSURG,demographic_admin,100.0,1254
cat__first_service_DENT,0.0,0.0,0.0,2,first_service_DENT,demographic_admin,100.0,1255
cat__first_service_ENT,0.0,0.0,0.0,2,first_service_ENT,demographic_admin,100.0,1256
cat__first_service_EYE,0.0,0.0,0.0,2,first_service_EYE,demographic_admin,100.0,1257
cat__first_service_GU,0.0,0.0,0.0,2,first_service_GU,demographic_admin,100.0,1258
cat__first_service_GYN,0.0,0.0,0.0,2,first_service_GYN,demographic_admin,100.0,1259
cat__first_service_PSURG,0.0,0.0,0.0,2,first_service_PSURG,demographic_admin,100.0,1260
cat__first_service_TSURG,0.0,0.0,0.0,2,first_service_TSURG,demographic_admin,100.0,1261
cat__first_service_Unknown,0.0,0.0,0.0,2,first_service_Unknown,demographic_admin,100.0,1262
cat__hospital_los_category_7+ days,0.0,0.0,0.0,2,hospital_los_category_7+ days,demographic_admin,100.0,1263
cat__icu_type_Medical ICU,0.0,0.0,0.0,2,icu_type_Medical ICU,icu_care,100.0,1264
cat__icu_type_Neuro ICU,0.0,0.0,0.0,2,icu_type_Neuro ICU,icu_care,100.0,1265
cat__icu_type_No ICU,0.0,0.0,0.0,2,icu_type_No ICU,icu_care,100.0,1266
cat__icu_type_Other ICU,0.0,0.0,0.0,2,icu_type_Other ICU,icu_care,100.0,1267
cat__icu_utilisation_category_No ICU,0.0,0.0,0.0,2,icu_utilisation_category_No ICU,prior_utilisation,100.0,1268
cat__infection_burden_category_0 tests,0.0,0.0,0.0,2,infection_burden_category_0 tests,other,100.0,1269
cat__insurance_No charge,0.0,0.0,0.0,2,insurance_No charge,demographic_admin,100.0,1270
cat__insurance_Other,0.0,0.0,0.0,2,insurance_Other,demographic_admin,100.0,1271
cat__insurance_Unknown,0.0,0.0,0.0,2,insurance_Unknown,demographic_admin,100.0,1272
cat__insurance_grouped_Other / unknown,0.0,0.0,0.0,2,insurance_grouped_Other / unknown,demographic_admin,100.0,1273
cat__language_American Sign Language,0.0,0.0,0.0,2,language_American Sign Language,demographic_admin,100.0,1274
cat__language_Amharic,0.0,0.0,0.0,2,language_Amharic,demographic_admin,100.0,1275
cat__language_Arabic,0.0,0.0,0.0,2,language_Arabic,demographic_admin,100.0,1276
cat__language_Armenian,0.0,0.0,0.0,2,language_Armenian,demographic_admin,100.0,1277
cat__language_Bengali,0.0,0.0,0.0,2,language_Bengali,demographic_admin,100.0,1278
cat__language_Chinese,0.0,0.0,0.0,2,language_Chinese,demographic_admin,100.0,1279
cat__language_French,0.0,0.0,0.0,2,language_French,demographic_admin,100.0,1280
cat__language_Haitian,0.0,0.0,0.0,2,language_Haitian,demographic_admin,100.0,1281
cat__language_Hindi,0.0,0.0,0.0,2,language_Hindi,demographic_admin,100.0,1282
cat__language_Italian,0.0,0.0,0.0,2,language_Italian,demographic_admin,100.0,1283
cat__language_Japanese,0.0,0.0,0.0,2,language_Japanese,demographic_admin,100.0,1284
cat__language_Kabuverdianu,0.0,0.0,0.0,2,language_Kabuverdianu,demographic_admin,100.0,1285
cat__language_Khmer,0.0,0.0,0.0,2,language_Khmer,demographic_admin,100.0,1286
cat__language_Korean,0.0,0.0,0.0,2,language_Korean,demographic_admin,100.0,1287
cat__language_Modern Greek (1453-),0.0,0.0,0.0,2,language_Modern Greek (1453-),demographic_admin,100.0,1288
cat__language_Other,0.0,0.0,0.0,2,language_Other,demographic_admin,100.0,1289
cat__language_Persian,0.0,0.0,0.0,2,language_Persian,demographic_admin,100.0,1290
cat__language_Polish,0.0,0.0,0.0,2,language_Polish,demographic_admin,100.0,1291
cat__language_Portuguese,0.0,0.0,0.0,2,language_Portuguese,demographic_admin,100.0,1292
cat__language_Somali,0.0,0.0,0.0,2,language_Somali,demographic_admin,100.0,1293
cat__language_Thai,0.0,0.0,0.0,2,language_Thai,demographic_admin,100.0,1294
cat__language_Unknown,0.0,0.0,0.0,2,language_Unknown,demographic_admin,100.0,1295
cat__language_Vietnamese,0.0,0.0,0.0,2,language_Vietnamese,demographic_admin,100.0,1296
cat__last_careunit_before_discharge_No transfer record,0.0,0.0,0.0,2,last_careunit_before_discharge_No transfer record,discharge_aftercare,100.0,1297
cat__last_careunit_before_discharge_UNKNOWN,0.0,0.0,0.0,2,last_careunit_before_discharge_UNKNOWN,discharge_aftercare,100.0,1298
cat__last_icu_careunit_Intensive Care Unit (ICU),0.0,0.0,0.0,2,last_icu_careunit_Intensive Care Unit (ICU),icu_care,100.0,1299
cat__last_icu_careunit_Med/Surg,0.0,0.0,0.0,2,last_icu_careunit_Med/Surg,icu_care,100.0,1300
cat__last_icu_careunit_Medicine,0.0,0.0,0.0,2,last_icu_careunit_Medicine,icu_care,100.0,1301
cat__last_icu_careunit_Neuro Intermediate,0.0,0.0,0.0,2,last_icu_careunit_Neuro Intermediate,icu_care,100.0,1302
cat__last_icu_careunit_Neuro Stepdown,0.0,0.0,0.0,2,last_icu_careunit_Neuro Stepdown,icu_care,100.0,1303
cat__last_icu_careunit_Neuro Surgical Intensive Care Unit (Neuro SICU),0.0,0.0,0.0,2,last_icu_careunit_Neuro Surgical Intensive Care Unit (Neuro SICU),icu_care,100.0,1304
cat__last_icu_careunit_No ICU,0.0,0.0,0.0,2,last_icu_careunit_No ICU,icu_care,100.0,1305
cat__last_icu_careunit_PACU,0.0,0.0,0.0,2,last_icu_careunit_PACU,icu_care,100.0,1306
cat__last_icu_careunit_Surgery/Trauma,0.0,0.0,0.0,2,last_icu_careunit_Surgery/Trauma,icu_care,100.0,1307
cat__last_icu_careunit_Surgery/Vascular/Intermediate,0.0,0.0,0.0,2,last_icu_careunit_Surgery/Vascular/Intermediate,icu_care,100.0,1308
cat__last_icu_careunit_Trauma SICU (TSICU),0.0,0.0,0.0,2,last_icu_careunit_Trauma SICU (TSICU),icu_care,100.0,1309
cat__last_service_DENT,0.0,0.0,0.0,2,last_service_DENT,demographic_admin,100.0,1310
cat__last_service_ENT,0.0,0.0,0.0,2,last_service_ENT,demographic_admin,100.0,1311
cat__last_service_EYE,0.0,0.0,0.0,2,last_service_EYE,demographic_admin,100.0,1312
cat__last_service_GU,0.0,0.0,0.0,2,last_service_GU,demographic_admin,100.0,1313
